Date,strategy
2023-12-20,0.0
2023-12-21,0.0
2023-12-22,0.0
2023-12-26,0.0
2023-12-27,0.0
2023-12-28,0.0
2023-12-29,0.0
2024-01-01,0.0
2024-01-02,0.0
2024-01-03,0.0
2024-01-04,0.0
2024-01-05,0.0
2024-01-08,0.0
2024-01-09,0.0
2024-01-10,0.0
2024-01-11,0.0025817862680270753
2024-01-12,0.0082605116988399
2024-01-15,0.0062021447721840595
2024-01-16,-0.003503804233718655
2024-01-17,-0.012938107485375494
2024-01-18,-0.0031707219823855493
2024-01-19,0.01037611510634151
2024-01-23,-0.018010063452518987
2024-01-24,0.013464060547283552
2024-01-25,-0.004260229205325317
2024-01-29,0.0166456514928508
2024-01-30,-0.008625052127730126
2024-01-31,0.011959607271941008
2024-02-01,-0.0005210203294491178
2024-02-02,0.008096914255047105
2024-02-05,-0.004327242843835011
2024-02-06,0.01151821179986845
2024-02-07,0.0036578257371868705
2024-02-08,-0.009122979957524535
2024-02-09,0.004267414980849704
2024-02-12,-0.004303673642270356
2024-02-13,0.005492617240642428
2024-02-14,0.005338823613728394
2024-02-15,0.0021004453524131605
2024-02-16,0.009564396494834648
2024-02-19,0.00443143640880006
2024-02-20,0.0020977139301541214
2024-02-21,-0.004878210976760111
2024-02-22,0.007962951988714995
2024-02-23,-0.00046360516105414806
2024-02-26,-0.0050029328108914806
2024-02-27,0.004210059031740876
2024-02-28,-0.01346873716831376
2024-02-29,0.0024685814910143655
2024-03-01,0.011858001112368566
2024-03-04,0.003158218732951301
2024-03-05,-0.0024551071044587314
2024-03-06,0.005168678243179237
2024-03-07,0.00428119700321461
2024-03-11,-0.003920053980718152
2024-03-12,-0.0055752222811150665
2024-03-13,-0.017134732110356876
2024-03-14,0.008949224434408487
2024-03-15,-0.005009800500043071
2024-03-18,0.002196414714017214
2024-03-19,-0.013280307188032414
2024-03-20,0.0013245130875585431
2024-03-21,0.008532272698819066
2024-03-22,0.006527213679207389
2024-03-26,-0.003012599796294091
2024-03-27,0.00011961148255235088
2024-03-28,0.012764173773697873
2024-04-01,0.0055974504469609165
2024-04-02,0.00038074351910655224
2024-04-03,-0.0020798026899987443
2024-04-04,0.0007395718365788007
2024-04-05,-0.0005212416140724097
2024-04-08,0.006787780697074641
2024-04-09,-0.0010789590876479904
2024-04-10,0.004859125421454724
2024-04-12,-0.010789492023119851
2024-04-15,-0.009428070429213675
2024-04-16,-0.004290891160409593
2024-04-18,-0.009839016588959804
2024-04-19,0.004565416498727881
2024-04-22,0.010713691973470496
2024-04-23,0.002990234656684576
2024-04-24,0.0016819618986405604
2024-04-25,0.008912604179512673
2024-04-26,-0.007055234528361765
2024-04-29,0.005440119909535079
2024-04-30,0.0010083208108329078
2024-05-02,0.004006991435820284
2024-05-03,-0.005819942499143083
2024-05-06,-0.005554621916268321
2024-05-07,-0.004508086027301239
2024-05-08,0.0009935476334843596
2024-05-09,-0.01666125914900185
2024-05-10,0.00941736643778368
2024-05-13,0.0007158761915857514
2024-05-14,0.006419245534078355
2024-05-15,0.00019098450286514357
2024-05-16,0.009195134382716574
2024-05-17,0.0017919718710621702
2024-05-21,0.008687320632188689
2024-05-22,0.0040123167207399835
2024-05-23,0.01345357455017071
2024-05-24,-0.0029000815358845022
2024-05-27,-0.0034551316623295802
2024-05-28,-0.0004429416275800735
2024-05-29,-0.004775391973384169
2024-05-30,-0.016575977138807985
2024-05-31,1.927471839335837e-05
2024-06-03,0.024924872108601503
2024-06-04,-0.049895225321561765
2024-06-05,0.03519482479211766
2024-06-06,0.011088039613403211
2024-06-07,0.01785692163640684
2024-06-10,0.0009754259100240859
2024-06-11,0.0015521567896272792
2024-06-12,0.00504666977395507
2024-06-13,0.0029798687123867573
2024-06-14,0.004969455493663233
2024-06-18,0.002409830206049346
2024-06-19,-0.00647268760012687
2024-06-20,0.00014611599908609385
2024-06-21,-0.0039655565458943665
2024-06-24,0.0026359443424259776
2024-06-25,0.001219049460524646
2024-06-26,0.0021109721262853043
2024-06-27,0.005715151167005272
2024-06-28,0.0006714473889293249
2024-07-01,0.0022246515676680456
2024-07-02,-0.001942704481112889
2024-07-03,0.007913967430770219
2024-07-04,0.0018500782040844488
2024-07-05,0.005617106759561619
2024-07-08,0.0009628664530691999
2024-07-09,0.0064296846571316735
2024-07-10,-0.002236641011317375
2024-07-11,-0.00013870826979289763
2024-07-12,0.006721503903025505
2024-07-15,0.0061287090662480725
2024-07-16,0.0018802359292910964
2024-07-18,0.004967669835386657
2024-07-19,-0.013431083645464414
2024-07-22,0.0004321901479271695
2024-07-23,0.0019394821192424416
2024-07-24,-0.0038612502941437477
2024-07-25,0.0011388825774349964
2024-07-26,0.01944185006087551
2024-07-29,0.0007060291870957247
2024-07-30,0.0011350428144385472
2024-07-31,0.0065638067986730775
2024-08-01,0.003218619800018807
2024-08-02,-0.014355616360207324
2024-08-05,-0.0240926230177938
2024-08-06,-0.0023163458662308622
2024-08-07,0.013793850584143508
2024-08-08,-0.010320576661628
2024-08-09,0.012106170101363611
2024-08-12,-0.000707624977959509
2024-08-13,-0.005615993654984552
2024-08-14,-0.0032136796583839278
2024-08-16,0.01725440915285059
2024-08-19,0.0023192334787367486
2024-08-20,0.0073126060322961095
2024-08-21,0.005649772465910141
2024-08-22,0.0036898705324324155
2024-08-23,0.0015152681554928549
2024-08-26,0.0064900399068448245
2024-08-27,-0.0004092665457313682
2024-08-28,0.0012037619950711065
2024-08-29,0.002668750586389157
2024-08-30,0.004672914967100761
2024-09-02,0.003243368270215763
2024-09-03,0.0006091053386740874
2024-09-04,-0.0012033024024042938
2024-09-05,-0.0026380899846092376
2024-09-06,-0.008686953028877453
2024-09-09,0.002557140230937671
2024-09-10,0.003766047949703477
2024-09-11,-0.0033420504373966597
2024-09-12,0.01858782770271561
2024-09-13,-0.000442882048870441
2024-09-16,0.0004439451322295618
2024-09-17,0.00108513018313805
2024-09-18,-0.003230365160947435
2024-09-19,0.0016378895155380047
2024-09-20,0.013252678303907972
2024-09-23,0.0066051752387406015
2024-09-24,-0.0011312944530624813
2024-09-25,0.0014084900112059096
2024-09-26,0.013396313628595058
2024-09-27,0.0010981859320613463
2024-09-30,-0.011050367951654927
2024-10-01,-0.0011121664213024074
2024-10-03,-0.01965826551426797
2024-10-04,-0.00826525183469895
2024-10-07,-0.00920847557178639
2024-10-08,0.005659184464021472
2024-10-09,0.0022514702792182373
2024-10-10,-0.0007624151860777806
2024-10-11,0.0009586865182715787
2024-10-14,0.0047506877103213885
2024-10-15,-0.006353554836531106
2024-10-16,-0.0033893501345794164
2024-10-17,-0.01287612331053567
2024-10-18,0.005734390305211168
2024-10-21,-0.008149991462005235
2024-10-22,-0.014306876904635168
2024-10-23,-0.0008869281235284188
2024-10-24,-0.004986801867154833
2024-10-25,-0.01696850721152232
2024-10-28,0.00831913434926923
2024-10-29,0.004326158625577392
2024-10-30,-0.0016765325352602334
2024-10-31,-0.004698272054416419
2024-11-01,0.00381419608044542
2024-11-04,-0.013252484609190929
2024-11-05,0.008595643862831404
2024-11-06,0.010825854810053714
2024-11-07,-0.013200716073181074
2024-11-08,-0.0021599799301401656
2024-11-11,-0.003160464862705714
2024-11-12,-0.009350954739248851
2024-11-13,-0.012709582433757305
2024-11-14,-0.0017650498366811318
2024-11-18,-0.0034314052035793186
2024-11-19,0.002088061369264649
2024-11-21,-0.006344726542847567
2024-11-22,0.022913769652763927
2024-11-25,0.01042716212030026
2024-11-26,-0.003049556834617162
2024-11-27,0.002055200074123187
2024-11-28,-0.0146811690786246
2024-11-29,0.010484223556535444
2024-12-02,0.008395158253556856
2024-12-03,0.005721440977632719
2024-12-04,-0.0008553117603651295
2024-12-05,0.007778132995693854
2024-12-06,-0.0007196175506435365
2024-12-09,-0.003987393497995928
2024-12-10,-0.0017563219796776774
2024-12-11,0.002786385868991381
2024-12-12,-0.004043873843729728
2024-12-13,0.007510961311362863
2024-12-16,-0.004086043701043707
2024-12-17,-0.013941379000165677
2024-12-18,-0.00369864434998457
2024-12-19,-0.00734107034478193
2024-12-20,-0.01466367197706242
2024-12-23,0.00540700364422575
2024-12-24,-0.002130848771967231
2024-12-26,0.001869618215261104
2024-12-27,0.0021218163525995593
2024-12-30,-0.0036169557652369067
2024-12-31,0.0016112802963843542
2025-01-01,0.0031688204027304767
2025-01-02,0.022251194925911877
2025-01-03,-0.0038264431952821365
2025-01-06,-0.017836897201896518
2025-01-07,0.003932624964356757
2025-01-08,-0.0008915943567439077
2025-01-09,-0.004837519839547166
2025-01-10,-0.006939983928722859
2025-01-13,-0.01696354730404126
2025-01-14,0.0058878615704911486
2025-01-15,0.0010002835917926056
2025-01-16,0.0029716512252773164
2025-01-17,0.0008171528041296394
2025-01-20,0.006041012535452861
2025-01-21,-0.011129683472429375
2025-01-22,0.004701255931810033
2025-01-23,0.006186474222362515
2025-01-24,-0.005006436335100561
2025-01-27,-0.01379551202531637
2025-01-28,0.00024372834561958712
2025-01-29,0.01243457741657239
2025-01-30,0.004487282038301954
2025-01-31,0.014466374337533061
2025-02-01,0.002889996728299815
2025-02-03,-0.004876172130850787
2025-02-04,0.011246589199056967
2025-02-05,-0.0029176002278427093
2025-02-06,-0.005243816192792905
2025-02-07,0.0010998823868437757
2025-02-10,-0.008001162735577494
2025-02-11,-0.01656113174910223
2025-02-12,0.0012603792288954363
2025-02-13,0.00037932145081098767
2025-02-14,-0.0070309528418532885
2025-02-17,0.004375120165262869
2025-02-18,-0.0016578056237538386
2025-02-19,-0.0012502154307125757
2025-02-20,-0.00030436001066458385
2025-02-21,-0.0032911295497708437
2025-02-24,-0.008971087739288675
2025-02-25,-0.0013324287917132471
2025-02-27,-0.004233079227368153
2025-02-28,-0.02461085514137007
2025-03-03,0.001220235758318866
2025-03-04,-0.004300769840185237
2025-03-05,0.015824141313077522
2025-03-06,0.010318151801668618
2025-03-07,-0.0005742297538881003
2025-03-10,-0.004484739962465234
2025-03-11,-0.003163762277498483
2025-03-12,-0.004412655647818342
2025-03-13,-0.00434830227849059
2025-03-17,0.004796342190551028
2025-03-18,0.0
2025-03-19,0.01888765430507533
2025-03-20,0.012186285782925799
2025-03-21,0.0074123531629202155
2025-03-24,0.011510184694971004
2025-03-25,-0.0021470191631765
2025-03-26,-0.006732672019457819
2025-03-27,0.005692212763676929
2025-03-28,-0.0030314368414675608
2025-04-01,-0.009078154767246382
2025-04-02,0.008343660980794088
2025-04-03,-0.0009436693090926207
2025-04-04,-0.017905046796823254
2025-04-07,-0.028989322954794505
2025-04-08,0.018171728723068936
2025-04-09,-0.0030021997692920577
2025-04-11,0.01820086239904395
2025-04-15,0.019368169224873055
2025-04-16,0.005994269802285457
2025-04-17,0.012401392156283109
2025-04-21,0.011299685717471641
2025-04-22,-0.001639943537853239
2025-04-23,0.00959540847018836
2025-04-24,-0.0008149803417105694
2025-04-25,-0.008133409152364934
2025-04-28,0.00989024067137989
2025-04-29,-0.0007612346361577371
2025-04-30,0.0003364921617572403
2025-05-02,-0.005394466699344291
2025-05-05,0.007346880536094558
2025-05-06,-0.0021017106738079327
2025-05-07,0.0001166934425027577
2025-05-08,-0.008174216889216379
2025-05-09,-0.00886428369434411
2025-05-12,0.032460953507755574
2025-05-13,-0.011892825919927463
2025-05-14,0.0035036788538274077
2025-05-15,0.01617263363588406
2025-05-16,-4.3989769129559875e-06
2025-05-19,-0.00036432898150406956
2025-05-20,-0.01223450940773163
2025-05-21,0.005093514598072613
2025-05-22,-0.008133153190147735
2025-05-23,0.010772171205177816
2025-05-26,0.007928728976076549
2025-05-27,-0.005349284609963756
2025-05-28,-0.005724996447592279
2025-05-29,0.003601265443645918
2025-05-30,-0.007101379185085799
2025-06-02,-0.0007242404424261384
2025-06-03,-0.006837021348934713
2025-06-04,0.002002364691827019
2025-06-05,0.003115772263752925
2025-06-06,0.010506204026271115
2025-06-09,0.005026920010464453
2025-06-10,0.0018763614448178423
2025-06-11,0.00033427530929275306
2025-06-12,-0.010374626754298233
2025-06-13,-0.005998539803185432
2025-06-16,0.0095618579899166
2025-06-17,-0.005176349551985315
2025-06-18,-0.0016007739531281873
2025-06-19,-0.0006292661251060538
2025-06-20,0.010725058868516824
2025-06-23,-0.00430746284850525
2025-06-24,0.002558269803433877
2025-06-25,0.008013149125515762
2025-06-26,0.00965579678070383
2025-06-27,0.004421922125207756
2025-06-30,-0.0032368974588893318
